12,0.4,0.7234240030767436,1.4,0.0,9.759235597995794
12,0.4,1.434943873312201,1.4,0.6400000000000001,10.287429222051369
13,0.4,1.1857613111082863,1.4,0.8704000000000002,13.122396297048978
16,0.4,0.5764103721416495,1.4,0.9533440000000002,19.870528309019495
20,0.4,0.6139362824847782,1.4,0.9832038400000002,24.86853732178441
27,0.4,0.3667605478282504,1.4,0.9939533824000002,36.18445081339737
27,0.4,1.4373616674270155,1.4,0.9978232176640002,26.69006479089416
30,0.4,0.9968490209821457,1.4,0.9992163583590401,33.65191349166542
26,0.4,1.8598469466771737,1.4,0.9997178890092546,22.796313897260564
25,0.4,1.5332019549609956,1.4,0.9998984400433317,24.065457160241408
23,0.4,1.6562899458008258,1.4,0.9999634384155995,21.37568139610665
24,0.4,1.2300180999557044,1.4,0.999986837829616,25.19422553027009
26,0.4,1.120545626603659,1.4,0.9999952616186618,28.16101991914551
25,0.4,1.5058447662987158,1.4,0.9999982941827184,24.255266783290924
25,0.4,1.3829307031095006,1.4,0.9999993859057787,25.12221516919755
23,0.4,1.6599824047858456,1.4,0.9999997789260804,21.353452590004647
18,0.4,2.3441911773055804,1.4,0.999999920413389,13.744006226281165
16,0.4,1.7615615920155356,1.4,0.9999999713488201,14.429654059169394
14,0.4,1.940771910762147,1.4,0.9999999896855754,11.995733744356961
11,0.4,2.2430970193496185,1.4,0.9999999962868072,8.645253211492067
10,0.4,1.6305682400136308,1.4,0.9999999986632507,9.362463520139483
10,0.4,1.5355060456643095,1.4,0.9999999995187704,9.62023872400264
10,0.4,1.529636973867829,1.4,0.9999999998267575,9.6363842217807
8,0.4,2.1567195507735137,1.4,0.9999999999376328,6.4445573682721475
7,0.4,1.9246019521276843,1.4,0.999999999977548,6.025641079843708
5,0.4,2.355341493913393,1.4,0.9999999999919174,3.805636281805287
4,0.4,2.294237112929002,1.4,0.9999999999970903,3.098127953587446
4,0.4,1.5569372547822922,1.4,0.9999999999989526,3.8246048144884934
4,0.4,1.654748252600725,1.4,0.9999999999996231,3.7192020630286255
4,0.4,1.8514471133669599,1.4,0.9999999999998644,3.515948989410464
4,0.4,1.7076899670207655,1.4,0.9999999999999514,3.6633679967766737
4,0.4,2.178894373951993,1.4,0.9999999999999827,3.201927945707749
4,0.4,2.431639796061863,1.4,0.9999999999999939,2.978858381534998
4,0.4,2.4902183113197207,1.4,0.9999999999999979,2.9294169645750068
4,0.4,2.5436257265811046,1.4,0.9999999999999993,2.8850555470704156
4,0.4,2.218271174511858,1.4,0.9999999999999999,3.1661064918308797
