Complexity,Loss,Equation
1,1.085754,"1.7018077"
3,0.8896371,"sqrt(sqrt(x1))"
5,0.7528869,"sqrt(x1 / sqrt(x0))"
6,0.7479598,"sqrt(x1 + 3.525933) / 2.5941064"
7,0.6759767,"((x1 / x0) - -0.2935695) / 0.46634072"
9,0.66865045,"(((x1 + -2.0632846) / x0) + 0.3701517) / 0.47107184"
