Complexity,Loss,Equation
1,1.085754,"1.7018096"
3,0.8896371,"sqrt(sqrt(x1))"
5,0.847894,"sqrt(sqrt(x1 / 1.7037778))"
6,0.82887536,"sqrt(x1 + 31.043966) - 5.3156176"
7,0.67597616,"0.6286818 - (x1 / (x0 / -2.1462638))"
9,0.6685758,"((1.9455798 - x1) / (x0 / -2.1501627)) + 0.76881367"
