Complexity,Loss,Equation
1,1.085754,"1.7018096"
3,0.8896371,"sqrt(sqrt(x1))"
5,0.846387,"sqrt(sqrt(x1 / 1.5592861))"
6,0.79806596,"sqrt((x1 / x0) / 0.1966357)"
8,0.7534463,"sqrt((x1 / x0) / 0.1966357) + 0.1826164"
10,0.7331025,"sqrt(((x1 - -2.0924406) / 3.5467277) + 3.7480512) - 1.3189468"
13,0.66889465,"(((x1 + (x1 / 1.8511752)) / (x0 + 1.1027516)) + 0.39926422) / 0.67711604"
