14,0.4,0.2826204594585041,1.4,0.0,13
19,0.4,0.3399766022188832,1.4,0.6400000000000001,22
26,0.4,0.3326128762129768,1.4,0.8704000000000002,33
34,0.4,0.4571548594223367,1.4,0.9533440000000002,44
42,0.4,0.672653624974753,1.4,0.9832038400000002,51
47,0.4,0.9840847013697405,1.4,0.9939533824000002,53
50,0.4,1.1553983185954522,1.4,0.9978232176640002,54
53,0.4,1.218987884546454,1.4,0.9992163583590401,56
59,0.4,1.0115006009114493,1.4,0.9997178890092546,66
61,0.4,1.3087411446230224,1.4,0.9998984400433317,63
51,0.4,2.022066372997168,1.4,0.9999634384155995,43
48,0.4,1.6296827658542121,1.4,0.999986837829616,45
40,0.4,2.0780853200805818,1.4,0.9999952616186618,33
37,0.4,1.6272963081089462,1.4,0.9999982941827184,35
33,0.4,1.7715658611785274,1.4,0.9999993859057787,30
30,0.4,1.6910962203138713,1.4,0.9999997789260804,28
30,0.4,1.4136923208527201,1.4,0.999999920413389,30
28,0.4,1.6477500949078308,1.4,0.9999999713488201,26
22,0.4,2.1751460031054513,1.4,0.9999999896855754,18
20,0.4,1.743629945871413,1.4,0.9999999962868072,18
20,0.4,1.479299623536757,1.4,0.9999999986632507,20
18,0.4,1.7340869019948673,1.4,0.9999999995187704,16
17,0.4,1.594242696931822,1.4,0.9999999998267575,16
12,0.4,2.5397038332550017,1.4,0.9999999999376328,9
10,0.4,2.1990054704423745,1.4,0.999999999977548,8
10,0.4,1.4840198977734795,1.4,0.9999999999919174,10
8,0.4,2.0649356352573833,1.4,0.9999999999970903,7
5,0.4,2.95640573167449,1.4,0.9999999999989526,3
4,0.4,1.9905398553444682,1.4,0.9999999999996231,3
5,0.4,0.680152925893934,1.4,0.9999999999998644,6
5,0.4,1.2581507373842107,1.4,0.9999999999999514,5
5,0.4,1.5362499155497966,1.4,0.9999999999999827,5
5,0.4,1.376893923214383,1.4,0.9999999999999939,5
4,0.4,1.854595242220951,1.4,0.9999999999999979,4
4,0.4,1.4324804477581086,1.4,0.9999999999999993,4
4,0.4,1.2291757035623108,1.4,0.9999999999999999,4
4,0.4,2.0899523622923604,1.4,1.0,3
4,0.4,1.8644056834657257,1.4,1.0,4
4,0.4,2.1946115449664023,1.4,1.0,3
4,0.4,2.3390029034780397,1.4,1.0,3
4,0.4,1.8870073207610474,1.4,1.0,3
4,0.4,1.8682525388602864,1.4,1.0,3
4,0.4,1.8352411257018586,1.4,1.0,4
4,0.4,1.959178696874742,1.4,1.0,3
4,0.4,2.2739855434037786,1.4,1.0,3
4,0.4,2.1760104747684776,1.4,1.0,3
4,0.4,3.0580522969761073,1.4,1.0,2
4,0.4,3.719254239027909,1.4,1.0,2
4,0.4,3.27749207792783,1.4,1.0,2
4,0.4,3.636977264204438,1.4,1.0,2
4,0.4,3.8191392810966027,1.4,1.0,2
4,0.4,3.1885014415094113,1.4,1.0,2
4,0.4,3.3923537389389726,1.4,1.0,2
4,0.4,3.6390682590100476,1.4,1.0,2
4,0.4,3.461730792790406,1.4,1.0,2
4,0.4,4.401156197976835,1.4,1.0,2
4,0.4,4.985660815643907,1.4,1.0,1
4,0.4,4.523660586290321,1.4,1.0,2
4,0.4,4.863203135566375,1.4,1.0,1
4,0.4,5.334244223837373,1.4,1.0,1
4,0.4,5.159899421566496,1.4,1.0,1
4,0.4,4.966757362782532,1.4,1.0,1
4,0.4,4.927823765898367,1.4,1.0,1
4,0.4,5.940468054751868,1.4,1.0,1
4,0.4,7.110255405954939,1.4,1.0,1
4,0.4,6.914976599587935,1.4,1.0,1
4,0.4,6.85344292064429,1.4,1.0,1
4,0.4,6.78751351660066,1.4,1.0,1
4,0.4,7.469849467071489,1.4,1.0,1
4,0.4,8.166891748485522,1.4,1.0,1
4,0.4,8.949954786734459,1.4,1.0,0
4,0.4,8.477884772235264,1.4,1.0,1
4,0.4,8.499559407979865,1.4,1.0,1
4,0.4,8.872544811591611,1.4,1.0,0
4,0.4,10.271711800210271,1.4,1.0,0
4,0.4,10.529918173061636,1.4,1.0,0
4,0.4,10.851806125341566,1.4,1.0,0
4,0.4,9.882808608259714,1.4,1.0,0
4,0.4,10.1094969249155,1.4,1.0,0
4,0.4,10.909721695084842,1.4,1.0,0
4,0.4,11.70393232525826,1.4,1.0,0
4,0.4,11.550197590324755,1.4,1.0,0
4,0.4,12.068583005610673,1.4,1.0,0
4,0.4,12.963217783791244,1.4,1.0,0
4,0.4,13.448754789687582,1.4,1.0,0
4,0.4,14.833264976195522,1.4,1.0,0
4,0.4,14.74904622411295,1.4,1.0,0
4,0.4,15.455602296241809,1.4,1.0,0
4,0.4,15.174328486291499,1.4,1.0,0
4,0.4,15.941892110323403,1.4,1.0,0
4,0.4,16.71366017897644,1.4,1.0,0
4,0.4,16.48278576469973,1.4,1.0,0
4,0.4,17.120231298683564,1.4,1.0,0
4,0.4,16.469448888309415,1.4,1.0,0
4,0.4,16.76985939778329,1.4,1.0,0
4,0.4,17.38507598236515,1.4,1.0,0
4,0.4,16.995680299853174,1.4,1.0,0
4,0.4,18.22735940758203,1.4,1.0,0
4,0.4,18.6030824032996,1.4,1.0,0
4,0.4,19.014628978734923,1.4,1.0,0
4,0.4,20.077722959397185,1.4,1.0,0
4,0.4,20.216476798748072,1.4,1.0,0
4,0.4,21.306129806136134,1.4,1.0,0
4,0.4,22.36767153052917,1.4,1.0,0
4,0.4,23.953287330464637,1.4,1.0,0
4,0.4,23.76972795846154,1.4,1.0,0
4,0.4,24.05556254666107,1.4,1.0,0
4,0.4,23.492153042100835,1.4,1.0,0
4,0.4,23.699110314725004,1.4,1.0,0
4,0.4,24.463763269337825,1.4,1.0,0
4,0.4,26.142923499619666,1.4,1.0,0
4,0.4,26.457455653787523,1.4,1.0,0
4,0.4,27.238137306864978,1.4,1.0,0
4,0.4,28.917666273337513,1.4,1.0,0
