Complexity,Loss,Equation
1,1.0857542,"1.7020792"
3,0.8896371,"sqrt(sqrt(x1))"
5,0.7528869,"sqrt(x1 / sqrt(x0))"
9,0.73017067,"sqrt((x1 / sqrt(x0 + -1.9003234)) + 0.06533983)"
11,0.7111439,"((x1 / 2.0631418) + (x1 - (1.243116 - x0))) / x0"
13,0.6704768,"((((x1 - 2.4898314) + x1) - (1.667106 - x0)) / x0) + -0.15796213"
